x y
3.004269366343985913e-03 2.384271942208132277e-11
3.049594678074642098e-03 2.427143120014120191e-11
3.095603811271676730e-03 2.470785156988453019e-11
3.142307082726743857e-03 2.515211913815341530e-11
3.189714964880590968e-03 2.560437500405544636e-11
3.237838088171329440e-03 2.606476280377661395e-11
3.286687243418134115e-03 2.653342875620011415e-11
3.336273384240918006e-03 2.701052170934545715e-11
3.386607629516481723e-03 2.749619318764229810e-11
3.437701265871753904e-03 2.799059744005470657e-11
3.489565750214626127e-03 2.849389148907041807e-11
3.542212712302974728e-03 2.900623518057112024e-11
3.595653957352454994e-03 2.952779123459949648e-11
3.649901468683607215e-03 3.005872529703883720e-11
3.704967410408931648e-03 3.059920599222217917e-11
3.760864130160484868e-03 3.114940497648724507e-11
3.817604161858648062e-03 3.170949699269452180e-11
3.875200228522629291e-03 3.227965992572528287e-11
3.933665245123407067e-03 3.286007485897783681e-11
3.993012321479696806e-03 3.345092613187950172e-11
4.053254765197606725e-03 3.405240139843262661e-11
4.114406084654667096e-03 3.466469168681356202e-11
4.176479992028836984e-03 3.528799146004282304e-11
4.239490406373252161e-03 3.592249867774664606e-11
4.303451456737337859e-03 3.656841485902875116e-11
4.368377485335012307e-03 3.722594514647266655e-11
4.434283050760709673e-03 3.789529837129502306e-11
4.501182931253880706e-03 3.857668711967003955e-11
4.569092128012785560e-03 3.927032780024684787e-11
4.638025868558262252e-03 3.997644071288077012e-11
4.707999610148243599e-03 4.069525011860032611e-11
4.779029043243810185e-03 4.142698431083260877e-11
4.851130095027493191e-03 4.217187568790887660e-11
4.924318932974697943e-03 4.293016082687421576e-11
4.998611968478989739e-03 4.370208055862431010e-11
5.074025860532094603e-03 4.448788004439327498e-11
5.150577519459375621e-03 4.528780885361644617e-11
5.228284110711716413e-03 4.610212104319370191e-11
5.307163058714586303e-03 4.693107523817769404e-11
5.387232050775172740e-03 4.777493471391297975e-11
5.468509041048496069e-03 4.863396747965232991e-11
5.551012254563295924e-03 4.950844636367592111e-11
5.634760191308719676e-03 5.039864909994174901e-11
5.719771630382633476e-03 5.130485841629359675e-11
5.806065634202520372e-03 5.222736212425527747e-11
5.893661552779936967e-03 5.316645321043948153e-11
5.982579028059404648e-03 5.412242992960003135e-11
6.072837998322808302e-03 5.509559589935736112e-11
6.164458702660228877e-03 5.608626019662740680e-11
6.257461685508218519e-03 5.709473745578422165e-11
6.351867801256576469e-03 5.812134796858771101e-11
6.447698218924565947e-03 5.916641778590792589e-11
6.544974426907745543e-03 6.023027882127878285e-11
6.643718237796372716e-03 6.131326895631341192e-11
6.743951793266546833e-03 6.241573214801555118e-11
6.845697569045077965e-03 6.353801853801958400e-11
6.948978379949321757e-03 6.468048456379560201e-11
7.053817385003021204e-03 6.584349307185362137e-11
7.160238092629334951e-03 6.702741343298345190e-11
