x y
4.239490406373252161e-03 7.111358914462985261e-11
4.303451456737337859e-03 7.110893046681250599e-11
4.368377485335012307e-03 7.110427209418688435e-11
4.434283050760709673e-03 7.109961402673300609e-11
4.501182931253880706e-03 7.109495626443086379e-11
4.569092128012785560e-03 7.109029880726047587e-11
4.638025868558262252e-03 7.108564165520184782e-11
4.707999610148243599e-03 7.108098480823499806e-11
4.779029043243810185e-03 7.107632826633991915e-11
4.851130095027493191e-03 7.107167202949665537e-11
4.924318932974697943e-03 7.106701609768519928e-11
4.998611968478989739e-03 7.106236047088556931e-11
5.074025860532094603e-03 7.105770514907780971e-11
5.150577519459375621e-03 7.105305013224191307e-11
5.228284110711716413e-03 7.104839542035789779e-11
5.307163058714586303e-03 7.104374101340582107e-11
5.387232050775172740e-03 7.103908691136567548e-11
5.468509041048496069e-03 7.103443311421749236e-11
5.551012254563295924e-03 7.102977962194131598e-11
5.634760191308719676e-03 7.102512643451713891e-11
5.719771630382633476e-03 7.102047355192501834e-11
5.806065634202520372e-03 7.101582097414497269e-11
5.893661552779936967e-03 7.101116870115704623e-11
5.982579028059404648e-03 7.100651673294124445e-11
6.072837998322808302e-03 7.100186506947763746e-11
6.164458702660228877e-03 7.099721371074623077e-11
6.257461685508218519e-03 7.099256265672708156e-11
6.351867801256576469e-03 7.098791190740022117e-11
6.447698218924565947e-03 7.098326146274568096e-11
6.544974426907745543e-03 7.097861132274351810e-11
6.643718237796372716e-03 7.097396148737376396e-11
6.743951793266546833e-03 7.096931195661646278e-11
6.845697569045077965e-03 7.096466273045165885e-11
6.948978379949321757e-03 7.096001380885940935e-11
7.053817385003021204e-03 7.095536519181974562e-11
7.160238092629334951e-03 7.095071687931272487e-11
7.268264365922236063e-03 7.094606887131837842e-11
7.377920427997378475e-03 7.094142116781678933e-11
7.489230867423765127e-03 7.093677376878798893e-11
7.602220643737315001e-03 7.093212667421203443e-11
7.716915093037627488e-03 7.092747988406898300e-11
7.833339933669214786e-03 7.092283339833890477e-11
7.951521271988372386e-03 7.091818721700183109e-11
8.071485608217127475e-03 7.091354134003783206e-11
8.193259842385476957e-03 7.090889576742697780e-11
8.316871280363262106e-03 7.090425049914932552e-11
