k W
4.518559000000000000e+07 1.551749772447361858e-10
4.570882000000000000e+07 1.769740729561157707e-10
4.623810000000000000e+07 1.446469638321279773e-10
4.677351000000000000e+07 1.791629199014467135e-10
4.731513000000000000e+07 1.592108840422837718e-10
4.786301000000000000e+07 1.443612867416438934e-10
4.841724000000000000e+07 1.536024248499151240e-10
4.897788000000000000e+07 1.432236623423053852e-10
4.954502000000000000e+07 1.042947510899164117e-10
5.011872000000000000e+07 1.473812645110608933e-10
5.069907000000000000e+07 1.292764008120898214e-10
5.128614000000000000e+07 1.532361322698743137e-10
5.188000000000000000e+07 1.426689510697483915e-10
5.248075000000000000e+07 1.189101700485931783e-10
5.308844000000000000e+07 1.375703685001054388e-10
5.370318000000000000e+07 1.113644651312322844e-10
5.432503000000000000e+07 1.206048649376885745e-10
5.495409000000000000e+07 1.148336936045596833e-10
5.559043000000000000e+07 1.250301638448849181e-10
5.623413000000000000e+07 1.178682263636983125e-10
5.688529000000000000e+07 1.178756554203347914e-10
5.754399000000000000e+07 1.100483829163831563e-10
5.821032000000000000e+07 9.168163916426874744e-11
5.888437000000000000e+07 1.052941573006371340e-10
5.956621000000000000e+07 1.004611938600180981e-10
6.025596000000000000e+07 1.009966124675622346e-10
6.095369000000000000e+07 8.662333095254147927e-11
6.165950000000000000e+07 9.439299497922073199e-11
6.237348000000000000e+07 8.259727973023352354e-11
6.309573000000000000e+07 8.505388149021254164e-11
6.382635000000000000e+07 9.684890265440490978e-11
6.456542000000000000e+07 9.499061590156446658e-11
6.531306000000000000e+07 9.184541522874613005e-11
6.606934000000000000e+07 7.138840341912543779e-11
6.683439000000000000e+07 7.785174069034113601e-11
6.760830000000000000e+07 7.880090540675668376e-11
6.839116000000000000e+07 8.089182941646348631e-11
6.918310000000000000e+07 6.608498132590810714e-11
6.998420000000000000e+07 6.371724952935364732e-11
7.079458000000000000e+07 7.605182221434779368e-11
7.161434000000000000e+07 7.169027361827854896e-11
7.244360000000000000e+07 6.084976153638568138e-11
7.328245000000000000e+07 6.776851484338498773e-11
7.413102000000000000e+07 5.636531361083782775e-11
7.498942000000000000e+07 6.064984799446266695e-11
7.585776000000000000e+07 6.143437595668024831e-11
7.673615000000000000e+07 5.614986467961704580e-11
7.762471000000000000e+07 5.693795197677265822e-11
7.852356000000000000e+07 6.187378774674832005e-11
7.943282000000000000e+07 6.045129947451929498e-11
8.035261000000000000e+07 6.692373523472911117e-11
8.128305000000000000e+07 5.112359006490413048e-11
8.222426000000000000e+07 4.923420769026479826e-11
8.317638000000000000e+07 4.796772126376816100e-11
8.413951000000000000e+07 5.316919992292603043e-11
8.511380000000000000e+07 5.510505192831645470e-11
8.609938000000000000e+07 4.344198242367416885e-11
8.709636000000000000e+07 4.923727730916739520e-11
8.810489000000000000e+07 4.491353012396643585e-11
8.912509000000000000e+07 4.983972083503685009e-11
9.015711000000000000e+07 4.328915458546771276e-11
9.120108000000000000e+07 4.215288380473839608e-11
9.225714000000000000e+07 4.535286610384739208e-11
9.332543000000000000e+07 4.720426786204532889e-11
9.440609000000000000e+07 3.942598032220038639e-11
9.549926000000000000e+07 4.652044254619961227e-11
9.660509000000000000e+07 3.941833084073402194e-11
9.772372000000000000e+07 3.499533861871458594e-11
9.885531000000000000e+07 4.383689074123565048e-11
1.000000000000000000e+08 3.398752096758901577e-11
1.011579000000000000e+08 3.273598214448960433e-11
1.023293000000000000e+08 3.772852053791562391e-11
1.035142000000000000e+08 3.539602946481765049e-11
1.047129000000000000e+08 2.826776989263885022e-11
1.059254000000000000e+08 3.296907626469566993e-11
1.071519000000000000e+08 3.548454049421241482e-11
1.083927000000000000e+08 3.032955206459282807e-11
1.096478000000000000e+08 2.990516195954831109e-11
1.109175000000000000e+08 3.200912730520933611e-11
1.122018000000000000e+08 2.850527911758769732e-11
1.135011000000000000e+08 2.263213977382638460e-11
1.148154000000000000e+08 2.791439627802637856e-11
1.161449000000000000e+08 3.093378740462544426e-11
1.174898000000000000e+08 3.032827153556810156e-11
1.188502000000000000e+08 2.699367192804719558e-11
1.202264000000000000e+08 2.654285563312857398e-11
1.216186000000000000e+08 2.503353683331483745e-11
1.230269000000000000e+08 2.222009467080126590e-11
1.244515000000000000e+08 2.065324933517431697e-11
1.258925000000000000e+08 2.228504793275092615e-11
1.273503000000000000e+08 2.601635132654449228e-11
1.288250000000000000e+08 2.140548948902711719e-11
1.303167000000000000e+08 2.191961059890973241e-11
1.318257000000000000e+08 2.020547004881525882e-11
1.333521000000000000e+08 2.168334947749496271e-11
1.348963000000000000e+08 2.133297016730311856e-11
1.364583000000000000e+08 1.929191779085628492e-11
1.380384000000000000e+08 1.645642209013209382e-11
1.396368000000000000e+08 2.172416127503965875e-11
1.412538000000000000e+08 2.135468638822439584e-11
1.428894000000000000e+08 1.991683480257881877e-11
1.445440000000000000e+08 1.588344060862003943e-11
1.462177000000000000e+08 1.498441322072779652e-11
1.479108000000000000e+08 1.755708262399196778e-11
1.496236000000000000e+08 1.721841462530846221e-11
1.513561000000000000e+08 1.651731761524928540e-11
1.531087000000000000e+08 1.574672189941047393e-11
1.548817000000000000e+08 1.588289851378542096e-11
1.566751000000000000e+08 1.471022307642402420e-11
1.584893000000000000e+08 1.657367192769152283e-11
1.603245000000000000e+08 1.607843585471832336e-11
1.621810000000000000e+08 1.406868940340292487e-11
1.640590000000000000e+08 1.288947535065252218e-11
1.659587000000000000e+08 1.440878893994512108e-11
1.678804000000000000e+08 1.264459218256814360e-11
1.698244000000000000e+08 1.196471871569600738e-11
1.717908000000000000e+08 1.149800727068681517e-11
1.737801000000000000e+08 1.174349569359207871e-11
1.757924000000000000e+08 1.250838425222185245e-11
1.778279000000000000e+08 1.280576185466207718e-11
1.798871000000000000e+08 9.182734337537095163e-12
1.819701000000000000e+08 1.024422569334511367e-11
1.840772000000000000e+08 1.151072359776431347e-11
1.862087000000000000e+08 1.040348042281409390e-11
1.883649000000000000e+08 1.104280652350602648e-11
1.905461000000000000e+08 1.075375066697595656e-11
1.927525000000000000e+08 9.128364676324046725e-12
1.949845000000000000e+08 9.909545080536319337e-12
1.972423000000000000e+08 1.038320235359043336e-11
1.995262000000000000e+08 9.510051576559435337e-12
2.018366000000000000e+08 1.091929525827525845e-11
2.041738000000000000e+08 8.516787067497501763e-12
2.065380000000000000e+08 9.136754811642254670e-12
2.089296000000000000e+08 8.938016293654058355e-12
2.113489000000000000e+08 9.357626280552937217e-12
2.137962000000000000e+08 9.259315753545047043e-12
2.162719000000000000e+08 7.613397215300382258e-12
2.187762000000000000e+08 6.634023550372820226e-12
2.213095000000000000e+08 7.872654366274930488e-12
2.238721000000000000e+08 8.018192302956654007e-12
2.264644000000000000e+08 6.430741399103531420e-12
2.290868000000000000e+08 8.242676844133330933e-12
2.317395000000000000e+08 6.770518990767566109e-12
2.344229000000000000e+08 6.576167269504433225e-12
2.371374000000000000e+08 6.853401055052146611e-12
2.398833000000000000e+08 6.901044482812496727e-12
2.426610000000000000e+08 7.058681121667171184e-12
2.454709000000000000e+08 5.581143097342630541e-12
2.483133000000000000e+08 6.364677360922152567e-12
2.511886000000000000e+08 5.341580087850576748e-12
2.540973000000000000e+08 5.535922144655470681e-12
2.570396000000000000e+08 5.947981725112189654e-12
2.600160000000000000e+08 5.796477005763232123e-12
2.630268000000000000e+08 4.977545526253380750e-12
2.660725000000000000e+08 5.485726723125500103e-12
2.691535000000000000e+08 5.260328388593762931e-12
2.722701000000000000e+08 5.416022848838893489e-12
2.754229000000000000e+08 5.021219809149168258e-12
2.786121000000000000e+08 4.787590530454879405e-12
2.818383000000000000e+08 4.816293539116801945e-12
2.851018000000000000e+08 4.379440154459340631e-12
2.884032000000000000e+08 4.012214584011558171e-12
2.917427000000000000e+08 4.416576803546362311e-12
2.951209000000000000e+08 4.967490939421911751e-12
2.985383000000000000e+08 4.368076199514120581e-12
3.019952000000000000e+08 4.880227173465666076e-12
3.054921000000000000e+08 4.279514466498609619e-12
3.090295000000000000e+08 4.123515511380165489e-12
3.126079000000000000e+08 4.010150901681186380e-12
3.162278000000000000e+08 3.662026363904323083e-12
3.198895000000000000e+08 4.101205756386886501e-12
3.235937000000000000e+08 4.210045628258382086e-12
3.273407000000000000e+08 3.593611100259193795e-12
3.311311000000000000e+08 3.255549973253249186e-12
3.349654000000000000e+08 3.254107968998610985e-12
3.388442000000000000e+08 3.123903303579050905e-12
3.427678000000000000e+08 3.033396952918122591e-12
3.467369000000000000e+08 3.428901187363599552e-12
3.507519000000000000e+08 3.071405032938161626e-12
3.548134000000000000e+08 3.699380202362619326e-12
3.589219000000000000e+08 2.880750968339180600e-12
3.630781000000000000e+08 2.534484779325534067e-12
3.672823000000000000e+08 2.869282096321521019e-12
3.715352000000000000e+08 2.705398280621778722e-12
3.758374000000000000e+08 2.844365603943807138e-12
3.801894000000000000e+08 2.542854880679811646e-12
3.845918000000000000e+08 3.012920601347024442e-12
3.890451000000000000e+08 2.473368881637482370e-12
3.935501000000000000e+08 2.861501887124250131e-12
3.981072000000000000e+08 2.425768282730125898e-12
4.027170000000000000e+08 2.043665809667804992e-12
4.073803000000000000e+08 2.481035704010587664e-12
4.120975000000000000e+08 2.182911096347090306e-12
4.168694000000000000e+08 2.233876291619079193e-12
4.216965000000000000e+08 2.247580915107404278e-12
4.265795000000000000e+08 2.214308278500635114e-12
4.315191000000000000e+08 2.214024891774260617e-12
4.365158000000000000e+08 1.938382361027423243e-12
4.415704000000000000e+08 1.935601270340458370e-12
4.466836000000000000e+08 1.755241247177758317e-12
4.518559000000000000e+08 1.917795405965647517e-12
4.570882000000000000e+08 1.595991404813504287e-12
4.623810000000000000e+08 1.736005647320089007e-12
4.677351000000000000e+08 1.753913774756495379e-12
4.731513000000000000e+08 1.785017959280774248e-12
4.786301000000000000e+08 1.808019495868061506e-12
4.841724000000000000e+08 1.572247725043739790e-12
4.897788000000000000e+08 1.883939485463337398e-12
4.954502000000000000e+08 1.668700506488419098e-12
5.011872000000000000e+08 1.335261333877054811e-12
5.069907000000000000e+08 1.594000225217847387e-12
5.128614000000000000e+08 1.565151301646274195e-12
5.188000000000000000e+08 1.284606386861604027e-12
5.248075000000000000e+08 1.332082721956017424e-12
5.308844000000000000e+08 1.451697597017838592e-12
5.370318000000000000e+08 1.290041719625446083e-12
5.432503000000000000e+08 1.366270455014182526e-12
5.495409000000000000e+08 1.202561632708662742e-12
5.559043000000000000e+08 1.326484386992718289e-12
5.623413000000000000e+08 1.165429728776817270e-12
5.688529000000000000e+08 1.420985655386306415e-12
5.754399000000000000e+08 1.292562792384185964e-12
5.821032000000000000e+08 1.223831935580859144e-12
5.888437000000000000e+08 1.191961388516275085e-12
5.956621000000000000e+08 9.570727678311189274e-13
6.025596000000000000e+08 9.127169993205141997e-13
6.095369000000000000e+08 1.030571939532592819e-12
6.165950000000000000e+08 1.010350169998367539e-12
6.237348000000000000e+08 1.000188637394579530e-12
6.309573000000000000e+08 9.301408272043787615e-13
6.382635000000000000e+08 8.527677328323294784e-13
6.456542000000000000e+08 8.465668055970263010e-13
6.531306000000000000e+08 9.185618326960737972e-13
6.606934000000000000e+08 7.849172575679634531e-13
6.683439000000000000e+08 8.759725991711162950e-13
6.760830000000000000e+08 9.254522069788536784e-13
6.839116000000000000e+08 7.345029701399538790e-13
6.918310000000000000e+08 7.216233750383062155e-13
6.998420000000000000e+08 7.453265470693142797e-13
7.079458000000000000e+08 7.935486918350180539e-13
7.161434000000000000e+08 7.578477927434160958e-13
7.244360000000000000e+08 6.805594252323212798e-13
7.328245000000000000e+08 7.276600294599240729e-13
7.413102000000000000e+08 7.533472037014771504e-13
7.498942000000000000e+08 6.524319314339599214e-13
7.585776000000000000e+08 6.499643712424371420e-13
7.673615000000000000e+08 5.831666550247345943e-13
7.762471000000000000e+08 6.234891160478582191e-13
7.852356000000000000e+08 6.262278778569105164e-13
7.943282000000000000e+08 6.359114132089857432e-13
8.035261000000000000e+08 5.575722804513994472e-13
8.128305000000000000e+08 5.837269696052770307e-13
8.222426000000000000e+08 5.650992655038344642e-13
8.317638000000000000e+08 6.541926304978469173e-13
8.413951000000000000e+08 5.264319057374143894e-13
8.511380000000000000e+08 5.365130761892021459e-13
8.609938000000000000e+08 5.976683466221646240e-13
8.709636000000000000e+08 4.875327354893066020e-13
8.810489000000000000e+08 5.694999536348430699e-13
8.912509000000000000e+08 4.557974844495087565e-13
9.015711000000000000e+08 4.442256610229491969e-13
9.120108000000000000e+08 4.670499071340707473e-13
9.225714000000000000e+08 4.459401116752678405e-13
9.332543000000000000e+08 4.165337644393816374e-13
9.440609000000000000e+08 4.442879492508105398e-13
9.549926000000000000e+08 4.012151832497500517e-13
9.660509000000000000e+08 3.954315694268275198e-13
9.772372000000000000e+08 4.040858183202724091e-13
9.885531000000000000e+08 3.609784036704210853e-13
1.000000000000000000e+09 4.003513168144352920e-13
1.011579000000000000e+09 3.515467171660857709e-13
1.023293000000000000e+09 3.493137305305791362e-13
1.035142000000000000e+09 3.501666879343332006e-13
1.047129000000000000e+09 3.451432813020554366e-13
1.059254000000000000e+09 3.119364179150995409e-13
1.071519000000000000e+09 3.267036109925858927e-13
1.083927000000000000e+09 3.201534630049697659e-13
1.096478000000000000e+09 3.001844407038723863e-13
1.109175000000000000e+09 3.404446251754640269e-13
1.122018000000000000e+09 2.859072539565473629e-13
1.135011000000000000e+09 2.714061035991446061e-13
1.148154000000000000e+09 2.628606947992106003e-13
1.161449000000000000e+09 2.982001390015558236e-13
1.174898000000000000e+09 3.092678925977056501e-13
1.188502000000000000e+09 2.388848440160995270e-13
1.202264000000000000e+09 2.929564105307726007e-13
1.216186000000000000e+09 2.584694869646981902e-13
1.230269000000000000e+09 2.628201628321330369e-13
1.244515000000000000e+09 2.950835463693514876e-13
1.258925000000000000e+09 2.651767293134047582e-13
1.273503000000000000e+09 2.282552694038374269e-13
1.288250000000000000e+09 2.561829352952223791e-13
1.303167000000000000e+09 2.649910237738871525e-13
1.318257000000000000e+09 2.289325598323776432e-13
1.333521000000000000e+09 2.267274737591929987e-13
1.348963000000000000e+09 2.006438876826143967e-13
1.364583000000000000e+09 1.864569574842275436e-13
1.380384000000000000e+09 2.150266474299490829e-13
1.396368000000000000e+09 1.751299902490731714e-13
1.412538000000000000e+09 1.702264050713739460e-13
1.428894000000000000e+09 1.855902425638190476e-13
1.445440000000000000e+09 1.751894967982637471e-13
1.462177000000000000e+09 2.254358453968847377e-13
1.479108000000000000e+09 1.485037966766378522e-13
1.496236000000000000e+09 1.749622631320009626e-13
1.513561000000000000e+09 1.647139559870148513e-13
1.531087000000000000e+09 1.729015239569389772e-13
1.548817000000000000e+09 1.507815653985280152e-13
1.566751000000000000e+09 1.637741965266228101e-13
1.584893000000000000e+09 1.712956447998266159e-13
1.603245000000000000e+09 1.434397776958163909e-13
1.621810000000000000e+09 1.619020963753144955e-13
1.640590000000000000e+09 1.604447665496576383e-13
1.659587000000000000e+09 1.379819156320800621e-13
1.678804000000000000e+09 1.637732259779414601e-13
1.698244000000000000e+09 1.326499632035262732e-13
1.717908000000000000e+09 1.327144570088297350e-13
1.737801000000000000e+09 1.346521940703028124e-13
1.757924000000000000e+09 1.219296043662256708e-13
1.778279000000000000e+09 1.341877878411826362e-13
1.798871000000000000e+09 1.159878323457855331e-13
1.819701000000000000e+09 1.286050343858880783e-13
1.840772000000000000e+09 1.057219592950800075e-13
1.862087000000000000e+09 1.258189301187722775e-13
1.883649000000000000e+09 1.087065106927742093e-13
1.905461000000000000e+09 1.095188280050374065e-13
1.927525000000000000e+09 9.645613247113702988e-14
1.949845000000000000e+09 1.019632269068134845e-13
1.972423000000000000e+09 1.001237965493526669e-13
1.995262000000000000e+09 9.464535365608805737e-14
2.018366000000000000e+09 9.856105211808496605e-14
2.041738000000000000e+09 8.927597355008709655e-14
2.065380000000000000e+09 7.191030796995743894e-14
2.089296000000000000e+09 8.953876650327188652e-14
2.113489000000000000e+09 9.100002147265788188e-14
2.137962000000000000e+09 8.655014300300369255e-14
2.162719000000000000e+09 7.394929090243590276e-14
2.187762000000000000e+09 7.797937508124329993e-14
2.213095000000000000e+09 8.003719871492069979e-14
2.238721000000000000e+09 7.767687809296210533e-14
2.264644000000000000e+09 7.084559396891261400e-14
2.290868000000000000e+09 7.425232126976329689e-14
2.317395000000000000e+09 7.205566090786421719e-14
2.344229000000000000e+09 7.190008064768701378e-14
2.371374000000000000e+09 7.124674856304986659e-14
2.398833000000000000e+09 6.090534022196926081e-14
2.426610000000000000e+09 6.758730882922945247e-14
2.454709000000000000e+09 5.981309842054716051e-14
2.483133000000000000e+09 5.334998811291287689e-14
2.511886000000000000e+09 5.672445543148107490e-14
2.540973000000000000e+09 5.673324586804412292e-14
2.570396000000000000e+09 4.935761377700515690e-14
2.600160000000000000e+09 5.886081887171734430e-14
2.630268000000000000e+09 4.912527023082093518e-14
2.660725000000000000e+09 5.818188876585393353e-14
2.691535000000000000e+09 4.991685492317185988e-14
2.722701000000000000e+09 4.804744043946044551e-14
2.754229000000000000e+09 5.033547170634391323e-14
2.786121000000000000e+09 5.063024343854667354e-14
2.818383000000000000e+09 4.962327526116572310e-14
2.851018000000000000e+09 4.112700016290829142e-14
2.884032000000000000e+09 4.279410508921374944e-14
2.917427000000000000e+09 4.248694902332579423e-14
2.951209000000000000e+09 4.448678274551571876e-14
2.985383000000000000e+09 4.990222133549763783e-14
3.019952000000000000e+09 3.860195252021433941e-14
3.054921000000000000e+09 4.595104789791922462e-14
3.090295000000000000e+09 3.888541424221951789e-14
3.126079000000000000e+09 3.830772635489456996e-14
3.162278000000000000e+09 4.007926257228174853e-14
3.198895000000000000e+09 3.451515220373245078e-14
3.235937000000000000e+09 3.690240204406213736e-14
3.273407000000000000e+09 3.339336410666985090e-14
3.311311000000000000e+09 3.904387370654123153e-14
3.349654000000000000e+09 3.240469712892784760e-14
3.388442000000000000e+09 2.881541149720043353e-14
3.427678000000000000e+09 3.199259010334551043e-14
3.467369000000000000e+09 3.083881656010107782e-14
3.507519000000000000e+09 3.477570339917369820e-14
3.548134000000000000e+09 3.343038368688719395e-14
3.589219000000000000e+09 2.988613565711857916e-14
3.630781000000000000e+09 2.764448376224122642e-14
3.672823000000000000e+09 2.794415985809912378e-14
3.715352000000000000e+09 2.729608537954232087e-14
3.758374000000000000e+09 2.886702057341000523e-14
3.801894000000000000e+09 2.785788144958163739e-14
3.845918000000000000e+09 2.983750228409773222e-14
3.890451000000000000e+09 2.117141447066252542e-14
3.935501000000000000e+09 2.735832514921555658e-14
3.981072000000000000e+09 2.055740767842617134e-14
4.027170000000000000e+09 2.188361792123138582e-14
4.073803000000000000e+09 2.388512972098091315e-14
4.120975000000000000e+09 2.207940950394304044e-14
4.168694000000000000e+09 2.034129760329633877e-14
4.216965000000000000e+09 2.164416938159355281e-14
4.265795000000000000e+09 2.059986574764599722e-14
4.315191000000000000e+09 1.972299261291189639e-14
4.365158000000000000e+09 2.075370800851608925e-14
4.415704000000000000e+09 2.069820406033524796e-14
4.466836000000000000e+09 1.962941743559165420e-14
4.518559000000000000e+09 2.028647841258944474e-14
4.570882000000000000e+09 1.549412287172989593e-14
4.623810000000000000e+09 1.645986743426448763e-14
4.677351000000000000e+09 1.728611921943522242e-14
4.731513000000000000e+09 1.434171340530547718e-14
4.786301000000000000e+09 1.502443837027195776e-14
4.841724000000000000e+09 1.384757889611233833e-14
4.897788000000000000e+09 1.871435945753866952e-14
4.954502000000000000e+09 1.734882463773306315e-14
5.011872000000000000e+09 1.569494661063269621e-14
5.069907000000000000e+09 1.641142067882025795e-14
5.128614000000000000e+09 1.583497048822141855e-14
5.188000000000000000e+09 1.419349229825024636e-14
5.248075000000000000e+09 1.402840497057374290e-14
5.308844000000000000e+09 1.385848565696574601e-14
5.370318000000000000e+09 1.165307277320795350e-14
5.432503000000000000e+09 1.201246478075874563e-14
5.495409000000000000e+09 1.416664494532379593e-14
5.559043000000000000e+09 1.188462781712439887e-14
5.623413000000000000e+09 1.209596461650698642e-14
5.688529000000000000e+09 1.137345401275896166e-14
5.754399000000000000e+09 1.220420986312890041e-14
5.821032000000000000e+09 1.093033804655826573e-14
5.888437000000000000e+09 1.071223599578749917e-14
5.956621000000000000e+09 1.103072411388384342e-14
6.025596000000000000e+09 9.415042349721795990e-15
6.095369000000000000e+09 1.098566589931692853e-14
6.165950000000000000e+09 1.108031871571201677e-14
6.237348000000000000e+09 1.027960677499413442e-14
6.309573000000000000e+09 1.001498639036954950e-14
6.382635000000000000e+09 9.942584129440028644e-15
6.456542000000000000e+09 9.654108953840681724e-15
6.531306000000000000e+09 8.233224861510528230e-15
6.606934000000000000e+09 8.647056345391783434e-15
6.683439000000000000e+09 6.630782749266844840e-15
6.760830000000000000e+09 7.179336666053833990e-15
6.839116000000000000e+09 8.189994507896038905e-15
6.918310000000000000e+09 7.061829892449416101e-15
6.998420000000000000e+09 8.397577302612961299e-15
7.079458000000000000e+09 7.220076685775467009e-15
7.161434000000000000e+09 8.704743093974091673e-15
7.244360000000000000e+09 8.342770156151271147e-15
7.328245000000000000e+09 7.097318898805431209e-15
7.413102000000000000e+09 8.016994532684596320e-15
7.498942000000000000e+09 7.572383409145079462e-15
7.585776000000000000e+09 6.216773706326488906e-15
7.673615000000000000e+09 6.719614267691178829e-15
7.762471000000000000e+09 5.523600046460286507e-15
7.852356000000000000e+09 5.588487489972769188e-15
7.943282000000000000e+09 6.237728346037671574e-15
8.035261000000000000e+09 6.478688623681397518e-15
8.128305000000000000e+09 5.087900294621441871e-15
8.222426000000000000e+09 6.229271541124553630e-15
8.317638000000000000e+09 5.418392183753627849e-15
8.413951000000000000e+09 5.246712731099814802e-15
8.511380000000000000e+09 5.887366529833823185e-15
8.609938000000000000e+09 5.506826258038619900e-15
8.709636000000000000e+09 5.065360802340113858e-15
8.810489000000000000e+09 4.749113411933512033e-15
8.912509000000000000e+09 5.013271935823936774e-15
9.015711000000000000e+09 4.569500539309152401e-15
9.120108000000000000e+09 5.080573276407301666e-15
9.225714000000000000e+09 4.369958563910359031e-15
9.332543000000000000e+09 4.809435522588317640e-15
9.440609000000000000e+09 3.963944021525079883e-15
9.549926000000000000e+09 4.485093208763977125e-15
9.660509000000000000e+09 4.475550601344389191e-15
9.772372000000000000e+09 4.368452006028016563e-15
9.885531000000000000e+09 3.378044992932986671e-15
1.000000000000000000e+10 3.483118804452194777e-15
1.011579000000000000e+10 3.771704832979088294e-15
1.023293000000000000e+10 3.509176110735447793e-15
1.035142000000000000e+10 3.291546171189219953e-15
1.047129000000000000e+10 3.455438310336164305e-15
1.059254000000000000e+10 3.080265347952561915e-15
1.071519000000000000e+10 3.369753111332384700e-15
1.083927000000000000e+10 3.189000010207935401e-15
1.096478000000000000e+10 2.826465835843949740e-15
1.109175000000000000e+10 3.025914883817778540e-15
1.122018000000000000e+10 3.181636944090250424e-15
1.135011000000000000e+10 3.156668782397133621e-15
1.148154000000000000e+10 3.102171621583552067e-15
1.161449000000000000e+10 2.804650776909796542e-15
1.174898000000000000e+10 2.589141889109238142e-15
1.188502000000000000e+10 2.478460546423757803e-15
1.202264000000000000e+10 3.082077134582271235e-15
1.216186000000000000e+10 2.404290305251932798e-15
1.230269000000000000e+10 2.204127565704220299e-15
1.244515000000000000e+10 2.731743713112240682e-15
1.258925000000000000e+10 2.062926092804111884e-15
1.273503000000000000e+10 2.188165290897802474e-15
1.288250000000000000e+10 2.094432391004255785e-15
1.303167000000000000e+10 2.310644138011837072e-15
1.318257000000000000e+10 2.180078684219664667e-15
1.333521000000000000e+10 2.020034786519869252e-15
1.348963000000000000e+10 1.831086868234258825e-15
1.364583000000000000e+10 2.377934417874168522e-15
1.380384000000000000e+10 2.057182482985062266e-15
1.396368000000000000e+10 2.200523731295118533e-15
1.412538000000000000e+10 2.068847681586017576e-15
1.428894000000000000e+10 1.487943223504153162e-15
1.445440000000000000e+10 1.762438777660298037e-15
1.462177000000000000e+10 1.740135068946681376e-15
1.479108000000000000e+10 1.529959082011898708e-15
1.496236000000000000e+10 1.729942212426155578e-15
1.513561000000000000e+10 1.591123057770456770e-15
1.531087000000000000e+10 1.588453947898198333e-15
1.548817000000000000e+10 1.701358201307171934e-15
1.566751000000000000e+10 1.549791350487364419e-15
1.584893000000000000e+10 1.536912879591813622e-15
1.603245000000000000e+10 1.703096468636173731e-15
1.621810000000000000e+10 1.405387246953109603e-15
1.640590000000000000e+10 1.235870513220705502e-15
1.659587000000000000e+10 1.413872636869854512e-15
1.678804000000000000e+10 1.201039913987997268e-15
1.698244000000000000e+10 1.273467559266532916e-15
1.717908000000000000e+10 1.197469323485195994e-15
1.737801000000000000e+10 1.222913651922235038e-15
1.757924000000000000e+10 1.287798447895115406e-15
1.778279000000000000e+10 1.153582847215129885e-15
1.798871000000000000e+10 1.083816205898607452e-15
1.819701000000000000e+10 1.169906056827614440e-15
1.840772000000000000e+10 1.432543522072943404e-15
1.862087000000000000e+10 1.065404215115870204e-15
1.883649000000000000e+10 1.038328843600330469e-15
1.905461000000000000e+10 1.252896910711343163e-15
1.927525000000000000e+10 9.053775453739626477e-16
1.949845000000000000e+10 1.045093703959345059e-15
1.972423000000000000e+10 1.071741936840154715e-15
1.995262000000000000e+10 9.792492218443526838e-16
2.018366000000000000e+10 9.273027940607192852e-16
2.041738000000000000e+10 9.353890429631191107e-16
2.065380000000000000e+10 9.968291866511521561e-16
2.089296000000000000e+10 8.296769501944480610e-16
2.113489000000000000e+10 7.108675356795662999e-16
2.137962000000000000e+10 8.350489899167729213e-16
2.162719000000000000e+10 9.015768003226225479e-16
2.187762000000000000e+10 7.247811726629061878e-16
2.213095000000000000e+10 7.817477592929554498e-16
2.238721000000000000e+10 7.620463279660191836e-16
2.264644000000000000e+10 6.498571726029715810e-16
2.290868000000000000e+10 6.485738165723860629e-16
2.317395000000000000e+10 7.278632095712721158e-16
2.344229000000000000e+10 7.042238507187209449e-16
2.371374000000000000e+10 7.127033892175170406e-16
2.398833000000000000e+10 6.451711976312563680e-16
2.426610000000000000e+10 6.515130888356681704e-16
2.454709000000000000e+10 6.550575418432194441e-16
2.483133000000000000e+10 6.834802734482065336e-16
2.511886000000000000e+10 5.484684464555512179e-16
2.540973000000000000e+10 6.457948641695703648e-16
2.570396000000000000e+10 5.158235038039687635e-16
2.600160000000000000e+10 5.748630915423447247e-16
2.630268000000000000e+10 5.324946726428843520e-16
2.660725000000000000e+10 5.726149014587762344e-16
2.691535000000000000e+10 5.052337884910728120e-16
2.722701000000000000e+10 5.288019200747224663e-16
2.754229000000000000e+10 5.204242058959046128e-16
2.786121000000000000e+10 4.969564797729357917e-16
2.818383000000000000e+10 4.834305385800568292e-16
2.851018000000000000e+10 4.501474096495244834e-16
2.884032000000000000e+10 4.883070423229282193e-16
2.917427000000000000e+10 4.478488012707379590e-16
2.951209000000000000e+10 4.625747182122899038e-16
2.985383000000000000e+10 4.415706033406449738e-16
3.019952000000000000e+10 3.261557884113100918e-16
3.054921000000000000e+10 3.852131030759291886e-16
3.090295000000000000e+10 4.204037910656408354e-16
3.126079000000000000e+10 4.208477044006959550e-16
3.162278000000000000e+10 4.008190672729991542e-16
3.198895000000000000e+10 3.463024212528956959e-16
3.235937000000000000e+10 3.308942752391517210e-16
3.273407000000000000e+10 3.408434412863420866e-16
3.311311000000000000e+10 3.662450369552662436e-16
3.349654000000000000e+10 3.319216133622131693e-16
3.388442000000000000e+10 3.184113218036159665e-16
3.427678000000000000e+10 3.153927325771555608e-16
3.467369000000000000e+10 2.900963498776252275e-16
3.507519000000000000e+10 2.873178518368806090e-16
3.548134000000000000e+10 3.201608197676834809e-16
3.589219000000000000e+10 2.826303575206211240e-16
3.630781000000000000e+10 2.853520051827902402e-16
3.672823000000000000e+10 2.637940067649653041e-16
